attack_neptune,attack_normal,attack_satan,count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_srv_count,flag_S0,flag_SF,last_flag,logged_in,same_srv_rate,serror_rate,service_http
0,1,0,59,0.037815126050420166,0.48739495798319327,0.47058823529411764,7,0,0,A,0,0.47058823529411764,0.0,1
0,1,0,60,0.03765690376569038,0.48535564853556484,0.47280334728033474,7,0,0,A,0,0.47280334728033474,0.0,1
0,1,0,61,0.0375,0.48333333333333334,0.475,7,0,0,A,0,0.475,0.0,1
0,1,0,62,0.03734439834024896,0.48132780082987553,0.47717842323651455,7,0,0,PA,0,0.47717842323651455,0.0,1
0,1,0,118,0.0371900826446281,0.4834710743801653,0.47520661157024796,7,0,0,PA,0,0.47520661157024796,0.0,0
0,1,0,37,0.037037037037037035,0.48148148148148145,0.4773662551440329,7,0,0,PA,0,0.4773662551440329,0.0,1
0,1,0,6,0.036885245901639344,0.47950819672131145,0.47540983606557374,7,0,0,,0,0.47540983606557374,0.0,0
0,1,0,119,0.036734693877551024,0.4816326530612245,0.47346938775510206,7,0,0,A,0,0.47346938775510206,0.0,0
0,1,0,120,0.036585365853658534,0.483739837398374,0.4715447154471545,7,0,0,A,0,0.4715447154471545,0.0,0
0,1,0,121,0.03643724696356275,0.48582995951417,0.46963562753036436,7,0,0,A,0,0.46963562753036436,0.0,0
0,1,0,122,0.036290322580645164,0.4879032258064516,0.46774193548387094,7,0,0,PA,0,0.46774193548387094,0.0,0
0,1,0,63,0.03614457831325301,0.4859437751004016,0.46987951807228917,7,0,0,PA,0,0.46987951807228917,0.0,1
0,1,0,123,0.036,0.488,0.468,7,0,0,A,0,0.468,0.0,0
0,1,0,124,0.035856573705179286,0.4900398406374502,0.46613545816733065,7,0,0,PA,0,0.46613545816733065,0.0,0
0,1,0,38,0.03571428571428571,0.4880952380952381,0.46825396825396826,7,0,0,PA,0,0.46825396825396826,0.0,1
0,1,0,125,0.03557312252964427,0.4901185770750988,0.466403162055336,7,0,0,A,0,0.466403162055336,0.0,0
0,1,0,1,0.03937007874015748,0.4881889763779528,0.4645669291338583,7,0,0,,0,0.4645669291338583,0.0,0
0,1,0,126,0.0392156862745098,0.49019607843137253,0.4627450980392157,7,0,0,PA,0,0.4627450980392157,0.0,0
0,1,0,39,0.0390625,0.48828125,0.46484375,7,0,0,PA,0,0.46484375,0.0,1
0,1,0,127,0.038910505836575876,0.490272373540856,0.46303501945525294,7,0,0,A,0,0.46303501945525294,0.0,0
0,1,0,128,0.03875968992248062,0.49224806201550386,0.46124031007751937,7,0,0,PA,0,0.46124031007751937,0.0,0
0,1,0,40,0.03861003861003861,0.49034749034749037,0.46332046332046334,7,0,0,PA,0,0.46332046332046334,0.0,1
0,1,0,129,0.038461538461538464,0.49230769230769234,0.46153846153846156,7,0,0,A,0,0.46153846153846156,0.0,0
0,1,0,64,0.038314176245210725,0.4904214559386973,0.46360153256704983,7,0,0,PA,0,0.46360153256704983,0.0,1
0,1,0,65,0.03816793893129771,0.48854961832061067,0.46564885496183206,7,0,0,A,0,0.46564885496183206,0.0,1
0,1,0,66,0.03802281368821293,0.4866920152091255,0.467680608365019,7,0,0,A,0,0.467680608365019,0.0,1
0,1,0,67,0.03787878787878788,0.48484848484848486,0.4696969696969697,7,0,0,A,0,0.4696969696969697,0.0,1
0,1,0,68,0.03773584905660377,0.4830188679245283,0.4716981132075472,7,0,0,A,0,0.4716981132075472,0.0,1
0,1,0,69,0.03759398496240601,0.48120300751879697,0.47368421052631576,7,0,0,A,0,0.47368421052631576,0.0,1
0,1,0,70,0.03745318352059925,0.4794007490636704,0.4756554307116105,7,0,0,A,0,0.4756554307116105,0.0,1
0,1,0,71,0.03731343283582089,0.47761194029850745,0.47761194029850745,7,0,0,A,0,0.47761194029850745,0.0,1
0,1,0,72,0.03717472118959108,0.4758364312267658,0.4795539033457249,7,0,0,A,0,0.4795539033457249,0.0,1
0,1,0,73,0.037037037037037035,0.4740740740740741,0.48148148148148145,7,0,0,A,0,0.48148148148148145,0.0,1
0,1,0,74,0.03690036900369004,0.47232472324723246,0.4833948339483395,7,0,0,PA,0,0.4833948339483395,0.0,1
0,1,0,130,0.03676470588235294,0.4742647058823529,0.48161764705882354,7,0,0,PA,0,0.48161764705882354,0.0,0
0,1,0,41,0.03663003663003663,0.4725274725274725,0.4835164835164835,7,0,0,PA,0,0.4835164835164835,0.0,1
0,1,0,131,0.0364963503649635,0.4744525547445255,0.48175182481751827,7,0,0,A,0,0.48175182481751827,0.0,0
0,1,0,132,0.03636363636363636,0.4763636363636364,0.48,7,0,0,A,0,0.48,0.0,0
0,1,0,75,0.036231884057971016,0.4746376811594203,0.48188405797101447,7,0,0,PA,0,0.48188405797101447,0.0,1
0,1,0,76,0.036101083032490974,0.4729241877256318,0.48375451263537905,7,0,0,A,0,0.48375451263537905,0.0,1
0,1,0,77,0.03597122302158273,0.4712230215827338,0.4856115107913669,7,0,0,A,0,0.4856115107913669,0.0,1
0,1,0,133,0.035842293906810034,0.4731182795698925,0.4838709677419355,7,0,0,PA,0,0.4838709677419355,0.0,0
0,1,0,42,0.03571428571428571,0.4714285714285714,0.4857142857142857,7,0,0,PA,0,0.4857142857142857,0.0,1
0,1,0,134,0.03558718861209965,0.47330960854092524,0.48398576512455516,7,0,0,A,0,0.48398576512455516,0.0,0
0,1,0,135,0.03546099290780142,0.475177304964539,0.48226950354609927,7,0,0,A,0,0.48226950354609927,0.0,0
0,1,0,136,0.0353356890459364,0.47703180212014135,0.48056537102473496,7,0,0,A,0,0.48056537102473496,0.0,0
0,1,0,137,0.035211267605633804,0.4788732394366197,0.4788732394366197,7,0,0,A,0,0.4788732394366197,0.0,0
0,1,0,78,0.03508771929824561,0.47719298245614034,0.4807017543859649,7,0,0,A,0,0.4807017543859649,0.0,1
0,1,0,79,0.03496503496503497,0.4755244755244755,0.4825174825174825,7,0,0,A,0,0.4825174825174825,0.0,1
0,1,0,80,0.03484320557491289,0.4738675958188153,0.4843205574912892,7,0,0,A,0,0.4843205574912892,0.0,1
0,1,0,81,0.034722222222222224,0.4722222222222222,0.4861111111111111,7,0,0,A,0,0.4861111111111111,0.0,1
0,1,0,82,0.03460207612456748,0.47058823529411764,0.48788927335640137,7,0,0,A,0,0.48788927335640137,0.0,1
0,1,0,83,0.034482758620689655,0.4689655172413793,0.4896551724137931,7,0,0,A,0,0.4896551724137931,0.0,1
0,1,0,84,0.03436426116838488,0.46735395189003437,0.49140893470790376,7,0,0,PA,0,0.49140893470790376,0.0,1
0,1,0,138,0.03424657534246575,0.4691780821917808,0.4897260273972603,7,0,0,A,0,0.4897260273972603,0.0,0
0,1,0,139,0.034129692832764506,0.4709897610921502,0.4880546075085324,7,0,0,A,0,0.4880546075085324,0.0,0
0,1,0,140,0.034013605442176874,0.47278911564625853,0.48639455782312924,7,0,0,A,0,0.48639455782312924,0.0,0
0,1,0,141,0.03389830508474576,0.4745762711864407,0.4847457627118644,7,0,0,A,0,0.4847457627118644,0.0,0
0,1,0,142,0.033783783783783786,0.47635135135135137,0.4831081081081081,7,0,0,A,0,0.4831081081081081,0.0,0
0,1,0,143,0.03367003367003367,0.4781144781144781,0.48148148148148145,7,0,0,A,0,0.48148148148148145,0.0,0
0,1,0,144,0.03355704697986577,0.4798657718120805,0.4798657718120805,7,0,0,PA,0,0.4798657718120805,0.0,0
0,1,0,85,0.033444816053511704,0.4782608695652174,0.4816053511705686,7,0,0,A,0,0.4816053511705686,0.0,1
0,1,0,145,0.03333333333333333,0.48,0.48,7,0,0,PA,0,0.48,0.0,0
0,1,0,43,0.03322259136212625,0.47840531561461797,0.48172757475083056,7,0,0,PA,0,0.48172757475083056,0.0,1
0,1,0,146,0.033112582781456956,0.48013245033112584,0.48013245033112584,7,0,0,A,0,0.48013245033112584,0.0,0
0,1,0,7,0.033003300330033,0.47854785478547857,0.47854785478547857,7,0,0,,0,0.47854785478547857,0.0,0
0,1,0,8,0.03289473684210526,0.4769736842105263,0.4769736842105263,7,0,0,,0,0.4769736842105263,0.0,0
0,1,0,9,0.03278688524590164,0.47540983606557374,0.47540983606557374,7,0,0,,0,0.47540983606557374,0.0,0
0,1,0,147,0.032679738562091505,0.477124183006536,0.4738562091503268,7,0,0,PA,0,0.4738562091503268,0.0,0
0,1,0,44,0.03257328990228013,0.4755700325732899,0.4755700325732899,7,0,0,PA,0,0.4755700325732899,0.0,1
0,1,0,148,0.032467532467532464,0.4772727272727273,0.474025974025974,7,0,0,A,0,0.474025974025974,0.0,0
0,1,0,10,0.032362459546925564,0.47572815533980584,0.47249190938511326,7,0,0,,0,0.47249190938511326,0.0,0
0,1,0,11,0.03225806451612903,0.47419354838709676,0.47096774193548385,7,0,0,,0,0.47096774193548385,0.0,0
0,1,0,12,0.03215434083601286,0.47266881028938906,0.4694533762057878,7,0,0,,0,0.4694533762057878,0.0,0
0,1,0,149,0.03205128205128205,0.47435897435897434,0.46794871794871795,7,0,0,PA,0,0.46794871794871795,0.0,0
0,1,0,45,0.03194888178913738,0.4728434504792332,0.4696485623003195,7,0,0,PA,0,0.4696485623003195,0.0,1
0,1,0,150,0.03184713375796178,0.4745222929936306,0.4681528662420382,7,0,0,A,0,0.4681528662420382,0.0,0
0,1,0,86,0.031746031746031744,0.473015873015873,0.46984126984126984,7,0,0,PA,0,0.46984126984126984,0.0,1
0,1,0,87,0.03164556962025317,0.47151898734177217,0.47151898734177217,7,0,0,A,0,0.47151898734177217,0.0,1
0,1,0,88,0.031545741324921134,0.47003154574132494,0.47318611987381703,7,0,0,A,0,0.47318611987381703,0.0,1
0,1,0,89,0.031446540880503145,0.46855345911949686,0.4748427672955975,7,0,0,A,0,0.4748427672955975,0.0,1
0,1,0,90,0.03134796238244514,0.4670846394984326,0.47648902821316613,7,0,0,A,0,0.47648902821316613,0.0,1
0,1,0,91,0.03125,0.465625,0.478125,7,0,0,A,0,0.478125,0.0,1
0,1,0,92,0.03115264797507788,0.46417445482866043,0.4797507788161994,7,0,0,A,0,0.4797507788161994,0.0,1
0,1,0,93,0.031055900621118012,0.46273291925465837,0.4813664596273292,7,0,0,A,0,0.4813664596273292,0.0,1
0,1,0,94,0.030959752321981424,0.4613003095975232,0.48297213622291024,7,0,0,A,0,0.48297213622291024,0.0,1
0,1,0,95,0.030864197530864196,0.45987654320987653,0.4845679012345679,7,0,0,A,0,0.4845679012345679,0.0,1
0,1,0,96,0.03076923076923077,0.4584615384615385,0.48615384615384616,7,0,0,A,0,0.48615384615384616,0.0,1
0,1,0,97,0.03067484662576687,0.4570552147239264,0.48773006134969327,7,0,0,A,0,0.48773006134969327,0.0,1
0,1,0,98,0.03058103975535168,0.45565749235474007,0.4892966360856269,7,0,0,PA,0,0.4892966360856269,0.0,1
0,1,0,99,0.03048780487804878,0.45426829268292684,0.49085365853658536,7,0,0,PA,0,0.49085365853658536,0.0,1
0,1,0,151,0.030395136778115502,0.45592705167173253,0.48936170212765956,7,0,0,PA,0,0.48936170212765956,0.0,0
0,1,0,46,0.030303030303030304,0.45454545454545453,0.4909090909090909,7,0,0,PA,0,0.4909090909090909,0.0,1
0,1,0,152,0.030211480362537766,0.4561933534743202,0.48942598187311176,7,0,0,A,0,0.48942598187311176,0.0,0
0,1,0,153,0.030120481927710843,0.4578313253012048,0.4879518072289157,7,0,0,A,0,0.4879518072289157,0.0,0
0,1,0,154,0.03003003003003003,0.4594594594594595,0.4864864864864865,7,0,0,A,0,0.4864864864864865,0.0,0
0,1,0,155,0.029940119760479042,0.46107784431137727,0.48502994011976047,7,0,0,A,0,0.48502994011976047,0.0,0
0,1,0,156,0.029850746268656716,0.4626865671641791,0.4835820895522388,7,0,0,PA,0,0.4835820895522388,0.0,0
0,1,0,100,0.02976190476190476,0.46130952380952384,0.4851190476190476,7,0,0,A,0,0.4851190476190476,0.0,1
0,1,0,157,0.02967359050445104,0.4629080118694362,0.4836795252225519,7,0,0,PA,0,0.4836795252225519,0.0,0
0,1,0,101,0.029585798816568046,0.46153846153846156,0.48520710059171596,7,0,0,A,0,0.48520710059171596,0.0,1
0,1,0,158,0.029498525073746312,0.4631268436578171,0.4837758112094395,7,0,0,PA,0,0.4837758112094395,0.0,0
0,1,0,47,0.029411764705882353,0.46176470588235297,0.4852941176470588,7,0,0,PA,0,0.4852941176470588,0.0,1
0,1,0,159,0.02932551319648094,0.4633431085043988,0.4838709677419355,7,0,0,A,0,0.4838709677419355,0.0,0
0,1,0,160,0.029239766081871343,0.4649122807017544,0.4824561403508772,7,0,0,PA,0,0.4824561403508772,0.0,0
0,1,0,48,0.029154518950437316,0.46355685131195334,0.4839650145772595,7,0,0,PA,0,0.4839650145772595,0.0,1
0,1,0,161,0.029069767441860465,0.46511627906976744,0.48255813953488375,7,0,0,A,0,0.48255813953488375,0.0,0
0,1,0,1,1.0,1.0,1.0,1,0,0,PA,0,1.0,0.0,0
0,1,0,1,1.0,0.5,0.5,2,0,0,PA,0,0.5,0.0,1
0,1,0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,0,A,0,0.6666666666666666,0.0,0
0,1,0,3,0.5,0.75,0.5,3,0,0,PA,0,0.5,0.0,0
0,1,0,2,0.4,0.6,0.4,3,0,0,PA,0,0.4,0.0,1
0,1,0,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,0,0,A,0,0.3333333333333333,0.0,0
0,1,0,1,0.42857142857142855,0.5714285714285714,0.42857142857142855,3,0,0,PA,0,0.42857142857142855,0.0,1
0,1,0,2,0.375,0.5,0.5,3,0,0,A,0,0.5,0.0,1
0,1,0,3,0.3333333333333333,0.4444444444444444,0.5555555555555556,3,0,0,A,0,0.5555555555555556,0.0,1
0,1,0,4,0.3,0.4,0.6,3,0,0,A,0,0.6,0.0,1
0,1,0,5,0.2727272727272727,0.45454545454545453,0.6363636363636364,3,0,0,A,0,0.6363636363636364,0.0,1
0,1,0,6,0.25,0.5,0.6666666666666666,3,0,0,A,0,0.6666666666666666,0.0,1
0,1,0,7,0.23076923076923078,0.5384615384615384,0.6923076923076923,3,0,0,A,0,0.6923076923076923,0.0,1
0,1,0,8,0.21428571428571427,0.5714285714285714,0.7142857142857143,3,0,0,A,0,0.7142857142857143,0.0,1
0,1,0,9,0.2,0.6,0.7333333333333333,3,0,0,A,0,0.7333333333333333,0.0,1
0,1,0,10,0.1875,0.625,0.75,3,0,0,A,0,0.75,0.0,1
0,1,0,11,0.17647058823529413,0.6470588235294118,0.7647058823529411,3,0,0,PA,0,0.7647058823529411,0.0,1
0,1,0,5,0.16666666666666666,0.6111111111111112,0.7222222222222222,4,0,0,A,0,0.7222222222222222,0.0,0
0,1,0,6,0.15789473684210525,0.5789473684210527,0.6842105263157895,4,0,0,A,0,0.6842105263157895,0.0,0
0,1,0,7,0.15,0.55,0.65,4,0,0,A,0,0.65,0.0,0
0,1,0,8,0.14285714285714285,0.5238095238095238,0.6190476190476191,4,0,0,PA,0,0.6190476190476191,0.0,0
0,1,0,12,0.13636363636363635,0.5454545454545454,0.6363636363636364,4,0,0,PA,0,0.6363636363636364,0.0,1
0,1,0,9,0.13043478260869565,0.5217391304347826,0.6086956521739131,4,0,0,A,0,0.6086956521739131,0.0,0
0,1,0,10,0.125,0.5,0.5833333333333334,4,0,0,PA,0,0.5833333333333334,0.0,0
0,1,0,3,0.12,0.48,0.6,4,0,0,PA,0,0.6,0.0,1
0,1,0,11,0.11538461538461539,0.46153846153846156,0.5769230769230769,4,0,0,A,0,0.5769230769230769,0.0,0
0,1,0,12,0.1111111111111111,0.4444444444444444,0.5555555555555556,4,0,0,PA,0,0.5555555555555556,0.0,0
0,1,0,4,0.10714285714285714,0.42857142857142855,0.5714285714285714,4,0,0,PA,0,0.5714285714285714,0.0,1
0,1,0,13,0.10344827586206896,0.4482758620689655,0.5517241379310345,4,0,0,A,0,0.5517241379310345,0.0,0
0,1,0,1,1.0,1.0,1.0,1,0,0,PA,0,1.0,0.0,0
0,1,0,1,1.0,0.5,0.5,2,0,0,PA,0,0.5,0.0,1
0,1,0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,0,A,0,0.6666666666666666,0.0,0
0,1,0,3,0.5,0.75,0.5,3,0,0,PA,0,0.5,0.0,0
0,1,0,2,0.4,0.6,0.4,3,0,0,PA,0,0.4,0.0,1
0,1,0,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,0,0,A,0,0.3333333333333333,0.0,0
0,1,0,1,0.42857142857142855,0.5714285714285714,0.42857142857142855,3,0,0,PA,0,0.42857142857142855,0.0,1
0,1,0,2,0.375,0.5,0.5,3,0,0,A,0,0.5,0.0,1
0,1,0,3,0.3333333333333333,0.4444444444444444,0.5555555555555556,3,0,0,A,0,0.5555555555555556,0.0,1
0,1,0,4,0.3,0.4,0.6,3,0,0,A,0,0.6,0.0,1
0,1,0,5,0.2727272727272727,0.45454545454545453,0.6363636363636364,3,0,0,A,0,0.6363636363636364,0.0,1
0,1,0,6,0.25,0.5,0.6666666666666666,3,0,0,A,0,0.6666666666666666,0.0,1
0,1,0,7,0.23076923076923078,0.5384615384615384,0.6923076923076923,3,0,0,A,0,0.6923076923076923,0.0,1
0,1,0,8,0.21428571428571427,0.5714285714285714,0.7142857142857143,3,0,0,A,0,0.7142857142857143,0.0,1
0,1,0,9,0.2,0.6,0.7333333333333333,3,0,0,A,0,0.7333333333333333,0.0,1
0,1,0,10,0.1875,0.625,0.75,3,0,0,A,0,0.75,0.0,1
0,1,0,11,0.17647058823529413,0.6470588235294118,0.7647058823529411,3,0,0,A,0,0.7647058823529411,0.0,1
0,1,0,12,0.16666666666666666,0.6666666666666666,0.7777777777777778,3,0,0,A,0,0.7777777777777778,0.0,1
0,1,0,13,0.15789473684210525,0.6842105263157895,0.7894736842105263,3,0,0,PA,0,0.7894736842105263,0.0,1
0,1,0,14,0.15,0.7,0.8,3,0,0,PA,0,0.8,0.0,1
0,1,0,5,0.14285714285714285,0.6666666666666666,0.7619047619047619,4,0,0,A,0,0.7619047619047619,0.0,0
0,1,0,6,0.13636363636363635,0.6363636363636364,0.7272727272727273,4,0,0,A,0,0.7272727272727273,0.0,0
0,1,0,7,0.13043478260869565,0.6086956521739131,0.6956521739130435,4,0,0,A,0,0.6956521739130435,0.0,0
0,1,0,8,0.125,0.5833333333333334,0.6666666666666666,4,0,0,A,0,0.6666666666666666,0.0,0
0,1,0,9,0.12,0.56,0.64,4,0,0,A,0,0.64,0.0,0
0,1,0,10,0.11538461538461539,0.5384615384615384,0.6153846153846154,4,0,0,PA,0,0.6153846153846154,0.0,0
0,1,0,15,0.1111111111111111,0.5555555555555556,0.6296296296296297,4,0,0,A,0,0.6296296296296297,0.0,1
0,1,0,11,0.10714285714285714,0.5357142857142857,0.6071428571428571,4,0,0,PA,0,0.6071428571428571,0.0,0
0,1,0,3,0.10344827586206896,0.5172413793103449,0.6206896551724138,4,0,0,PA,0,0.6206896551724138,0.0,1
0,1,0,12,0.1,0.5,0.6,4,0,0,A,0,0.6,0.0,0
0,1,0,13,0.0967741935483871,0.4838709677419355,0.5806451612903226,4,0,0,PA,0,0.5806451612903226,0.0,0
0,1,0,4,0.09375,0.46875,0.59375,4,0,0,PA,0,0.59375,0.0,1
0,1,0,14,0.09090909090909091,0.45454545454545453,0.5757575757575758,4,0,0,A,0,0.5757575757575758,0.0,0
0,1,0,1,0.11764705882352941,0.4411764705882353,0.5588235294117647,4,0,0,,0,0.5588235294117647,0.0,0
0,1,0,1,0.14285714285714285,0.42857142857142855,0.5428571428571428,4,0,0,,0,0.5428571428571428,0.0,0
0,1,0,1,1.0,1.0,1.0,1,0,0,PA,0,1.0,0.0,0
0,1,0,1,1.0,0.5,0.5,2,0,0,PA,0,0.5,0.0,1
0,1,0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,0,A,0,0.6666666666666666,0.0,0
0,1,0,3,0.5,0.75,0.5,3,0,0,PA,0,0.5,0.0,0
0,1,0,2,0.4,0.6,0.4,3,0,0,PA,0,0.4,0.0,1
0,1,0,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,0,0,A,0,0.3333333333333333,0.0,0
0,1,0,1,0.42857142857142855,0.5714285714285714,0.42857142857142855,3,0,0,PA,0,0.42857142857142855,0.0,1
0,1,0,2,0.375,0.5,0.5,3,0,0,A,0,0.5,0.0,1
0,1,0,3,0.3333333333333333,0.4444444444444444,0.5555555555555556,3,0,0,A,0,0.5555555555555556,0.0,1
0,1,0,4,0.3,0.4,0.6,3,0,0,A,0,0.6,0.0,1
0,1,0,5,0.2727272727272727,0.45454545454545453,0.6363636363636364,3,0,0,A,0,0.6363636363636364,0.0,1
0,1,0,6,0.25,0.5,0.6666666666666666,3,0,0,A,0,0.6666666666666666,0.0,1
0,1,0,7,0.23076923076923078,0.5384615384615384,0.6923076923076923,3,0,0,A,0,0.6923076923076923,0.0,1
0,1,0,8,0.21428571428571427,0.5714285714285714,0.7142857142857143,3,0,0,A,0,0.7142857142857143,0.0,1
0,1,0,9,0.2,0.6,0.7333333333333333,3,0,0,A,0,0.7333333333333333,0.0,1
0,1,0,10,0.1875,0.625,0.75,3,0,0,A,0,0.75,0.0,1
0,1,0,11,0.17647058823529413,0.6470588235294118,0.7647058823529411,3,0,0,A,0,0.7647058823529411,0.0,1
0,1,0,12,0.16666666666666666,0.6666666666666666,0.7777777777777778,3,0,0,PA,0,0.7777777777777778,0.0,1
0,1,0,5,0.15789473684210525,0.631578947368421,0.7368421052631579,4,0,0,A,0,0.7368421052631579,0.0,0
0,1,0,6,0.15,0.6,0.7,4,0,0,A,0,0.7,0.0,0
0,1,0,7,0.14285714285714285,0.5714285714285714,0.6666666666666666,4,0,0,A,0,0.6666666666666666,0.0,0
0,1,0,8,0.13636363636363635,0.5454545454545454,0.6363636363636364,4,0,0,A,0,0.6363636363636364,0.0,0
0,1,0,9,0.13043478260869565,0.5217391304347826,0.6086956521739131,4,0,0,PA,0,0.6086956521739131,0.0,0
0,1,0,3,0.125,0.5,0.625,4,0,0,PA,0,0.625,0.0,1
0,1,0,10,0.12,0.48,0.6,4,0,0,A,0,0.6,0.0,0
0,1,0,11,0.11538461538461539,0.46153846153846156,0.5769230769230769,4,0,0,PA,0,0.5769230769230769,0.0,0
0,1,0,13,0.1111111111111111,0.48148148148148145,0.5925925925925926,4,0,0,A,0,0.5925925925925926,0.0,1
0,1,0,12,0.10714285714285714,0.4642857142857143,0.5714285714285714,4,0,0,PA,0,0.5714285714285714,0.0,0
0,1,0,4,0.10344827586206896,0.4482758620689655,0.5862068965517241,4,0,0,PA,0,0.5862068965517241,0.0,1
0,1,0,13,0.1,0.43333333333333335,0.5666666666666667,4,0,0,A,0,0.5666666666666667,0.0,0
0,1,0,14,0.0967741935483871,0.45161290322580644,0.5483870967741935,4,0,0,PA,0,0.5483870967741935,0.0,0
0,1,0,5,0.09375,0.4375,0.5625,4,0,0,PA,0,0.5625,0.0,1
0,1,0,15,0.09090909090909091,0.45454545454545453,0.5454545454545454,4,0,0,A,0,0.5454545454545454,0.0,0
0,1,0,16,0.08823529411764706,0.47058823529411764,0.5294117647058824,4,0,0,PA,0,0.5294117647058824,0.0,0
0,1,0,6,0.08571428571428572,0.45714285714285713,0.5428571428571428,4,0,0,PA,0,0.5428571428571428,0.0,1
0,1,0,17,0.08333333333333333,0.4722222222222222,0.5277777777777778,4,0,0,A,0,0.5277777777777778,0.0,0
0,1,0,18,0.08108108108108109,0.4864864864864865,0.5135135135135135,4,0,0,PA,0,0.5135135135135135,0.0,0
0,1,0,7,0.07894736842105263,0.47368421052631576,0.5263157894736842,4,0,0,PA,0,0.5263157894736842,0.0,1
0,1,0,19,0.07692307692307693,0.48717948717948717,0.5128205128205128,4,0,0,A,0,0.5128205128205128,0.0,0
0,1,0,14,0.075,0.475,0.525,4,0,0,PA,0,0.525,0.0,1
0,1,0,15,0.07317073170731707,0.4634146341463415,0.5365853658536586,4,0,0,A,0,0.5365853658536586,0.0,1
0,1,0,16,0.07142857142857142,0.4523809523809524,0.5476190476190477,4,0,0,A,0,0.5476190476190477,0.0,1
0,1,0,17,0.06976744186046512,0.4418604651162791,0.5581395348837209,4,0,0,A,0,0.5581395348837209,0.0,1
0,1,0,18,0.06818181818181818,0.4318181818181818,0.5681818181818182,4,0,0,A,0,0.5681818181818182,0.0,1
0,1,0,19,0.06666666666666667,0.4222222222222222,0.5777777777777777,4,0,0,A,0,0.5777777777777777,0.0,1
0,1,0,20,0.06521739130434782,0.43478260869565216,0.5869565217391305,4,0,0,A,0,0.5869565217391305,0.0,1
0,1,0,21,0.06382978723404255,0.44680851063829785,0.5957446808510638,4,0,0,A,0,0.5957446808510638,0.0,1
0,1,0,22,0.0625,0.4583333333333333,0.6041666666666666,4,0,0,PA,0,0.6041666666666666,0.0,1
0,1,0,20,0.061224489795918366,0.4489795918367347,0.5918367346938775,4,0,0,A,0,0.5918367346938775,0.0,0
0,1,0,21,0.06,0.44,0.58,4,0,0,A,0,0.58,0.0,0
0,1,0,22,0.058823529411764705,0.43137254901960786,0.5686274509803921,4,0,0,A,0,0.5686274509803921,0.0,0
0,1,0,23,0.057692307692307696,0.4423076923076923,0.5576923076923077,4,0,0,PA,0,0.5576923076923077,0.0,0
0,1,0,23,0.05660377358490566,0.4339622641509434,0.5660377358490566,4,0,0,PA,0,0.5660377358490566,0.0,1
0,1,0,24,0.05555555555555555,0.4444444444444444,0.5555555555555556,4,0,0,PA,0,0.5555555555555556,0.0,0
0,1,0,8,0.05454545454545454,0.43636363636363634,0.5636363636363636,4,0,0,PA,0,0.5636363636363636,0.0,1
0,1,0,25,0.05357142857142857,0.44642857142857145,0.5535714285714286,4,0,0,A,0,0.5535714285714286,0.0,0
0,1,0,1,0.07017543859649122,0.43859649122807015,0.5614035087719298,4,0,0,A,0,0.5614035087719298,0.0,1
0,1,0,24,0.06896551724137931,0.43103448275862066,0.5689655172413793,4,0,0,PA,0,0.5689655172413793,0.0,1
0,1,0,26,0.06779661016949153,0.4406779661016949,0.559322033898305,4,0,0,A,0,0.559322033898305,0.0,0
0,1,0,27,0.06666666666666667,0.45,0.55,4,0,0,A,0,0.55,0.0,0
0,1,0,28,0.06557377049180328,0.45901639344262296,0.5409836065573771,5,0,0,R,0,0.5409836065573771,0.0,0
0,1,0,29,0.06451612903225806,0.46774193548387094,0.532258064516129,5,0,0,PA,0,0.532258064516129,0.0,0
0,1,0,9,0.06349206349206349,0.4603174603174603,0.5396825396825397,5,0,0,PA,0,0.5396825396825397,0.0,1
0,1,0,30,0.0625,0.46875,0.53125,5,0,0,A,0,0.53125,0.0,0
0,1,0,1,0.07692307692307693,0.46153846153846156,0.5230769230769231,5,0,0,,0,0.5230769230769231,0.0,0
0,1,0,31,0.07575757575757576,0.4696969696969697,0.5151515151515151,5,0,0,PA,0,0.5151515151515151,0.0,0
0,1,0,10,0.07462686567164178,0.4626865671641791,0.5223880597014925,5,0,0,PA,0,0.5223880597014925,0.0,1
0,1,0,32,0.07352941176470588,0.47058823529411764,0.5147058823529411,5,0,0,A,0,0.5147058823529411,0.0,0
0,1,0,1,1.0,1.0,1.0,1,0,0,A,0,1.0,0.0,0
0,1,0,1,1.0,0.5,0.5,1,0,0,,0,0.5,0.0,0
0,1,0,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,2,0,0,PA,0,0.3333333333333333,0.0,0
0,1,0,1,0.75,0.5,0.25,3,0,0,PA,0,0.25,0.0,1
0,1,0,3,0.6,0.6,0.4,3,0,0,A,0,0.4,0.0,0
0,1,0,4,0.5,0.6666666666666666,0.3333333333333333,3,0,0,PA,0,0.3333333333333333,0.0,0
0,1,0,2,0.42857142857142855,0.5714285714285714,0.2857142857142857,3,0,0,PA,0,0.2857142857142857,0.0,1
